year,rate,Norm
1981,46.915,0.355416667
1967,46.911,0.355386364
1974,46.905,0.355340909
2005,46.903,0.355325758
1989,46.893,0.35525
1972,46.886,0.35519697
1962,46.885,0.355189394
1994,46.885,0.355189394
1986,46.878,0.355136364
1973,46.869,0.355068182
1971,46.869,0.355068182
1981,46.869,0.355068182
1970,46.866,0.355045455
1978,46.862,0.355015152
1961,46.859,0.354992424
1970,46.856,0.354969697
1978,46.855,0.354962121
1970,46.845,0.354886364
1968,46.834,0.35480303
1974,46.832,0.354787879
1970,46.802,0.354560606
1977,46.799,0.354537879
1961,46.798,0.354530303
1976,46.79,0.354469697
1980,46.78586786,0.354438393
1963,46.78,0.354393939
1983,46.774,0.354348485
1971,46.773,0.354340909
1981,46.77,0.354318182
1979,46.768,0.35430303
1980,46.767,0.354295455
1975,46.765,0.354280303
1976,46.762,0.354257576
1968,46.752,0.354181818
1981,46.75,0.354166667
1964,46.748,0.354151515
1965,46.73943726,0.354086646
2006,46.734,0.354045455
1988,46.732,0.354030303
1964,46.731,0.354022727
1990,46.728,0.354
1979,46.726,0.353984848
1972,46.724,0.353969697
1971,46.724,0.353969697
1960,46.72170158,0.353952285
1962,46.718,0.353924242
1960,46.718,0.353924242
1994,46.716,0.353909091
1972,46.714,0.353893939
1971,46.712,0.353878788
1980,46.712,0.353878788
1981,46.71,0.353863636
1995,46.707,0.353840909
1976,46.707,0.353840909
1980,46.70184209,0.353801834
1998,46.701,0.353795455
1980,46.69651932,0.35376151
1990,46.693,0.353734848
1973,46.689,0.353704545
1960,46.68784027,0.35369576
1971,46.686,0.353681818
1971,46.671,0.353568182
2005,46.67,0.353560606
1975,46.67,0.353560606
1962,46.658,0.353469697
1981,46.65730483,0.353464431
1969,46.646,0.353378788
1976,46.645,0.353371212
1971,46.632,0.353272727
1981,46.629,0.35325
1982,46.624,0.353212121
1966,46.623,0.353204545
1980,46.614,0.353136364
1970,46.604,0.353060606
1980,46.595,0.352992424
1965,46.595,0.352992424
1983,46.594,0.352984848
1964,46.591,0.352962121
1990,46.589,0.35294697
1979,46.586,0.352924242
1963,46.583,0.352901515
1960,46.58,0.352878788
1975,46.576,0.352848485
1966,46.574,0.352833333
1965,46.57287558,0.352824815
1976,46.569,0.352795455
1960,46.568,0.352787879
1971,46.566,0.352772727
1961,46.565,0.352765152
1971,46.56,0.352727273
1963,46.557,0.352704545
1978,46.55,0.352651515
1980,46.55,0.352651515
2008,46.538,0.352560606
1967,46.537,0.35255303
1980,46.536,0.352545455
1984,46.535,0.352537879
1964,46.534,0.352530303
1972,46.533,0.352522727
1981,46.53024175,0.352501831
2006,46.53,0.3525
1981,46.52613794,0.352470742
1982,46.51783215,0.352407819
1977,46.512,0.352363636
1972,46.505,0.352310606
1974,46.504,0.35230303
1981,46.503,0.352295455
1990,46.502,0.352287879
1962,46.5,0.352272727
1962,46.494,0.352227273
1982,46.492,0.352212121
1963,46.491,0.352204545
1968,46.488,0.352181818
1975,46.48679006,0.352172652
1977,46.48,0.352121212
1993,46.476,0.352090909
1981,46.475,0.352083333
1976,46.473,0.352068182
2007,46.467,0.352022727
1972,46.464,0.352
1964,46.458,0.351954545
1966,46.458,0.351954545
1964,46.453,0.351916667
1985,46.445,0.351856061
1975,46.439,0.351810606
1991,46.436,0.351787879
1969,46.429,0.351734848
1996,46.42,0.351666667
1976,46.42,0.351666667
1974,46.412,0.351606061
1961,46.402,0.351530303
1960,46.4,0.351515152
1967,46.398,0.3515
1964,46.392,0.351454545
1973,46.388,0.351424242
1989,46.383,0.351386364
1979,46.38,0.351363636
1983,46.37877748,0.351354375
1975,46.371,0.351295455
1960,46.362,0.351227273
1970,46.361,0.351219697
1972,46.359,0.351204545
1960,46.359,0.351204545
1975,46.354,0.351166667
1970,46.354,0.351166667
1961,46.349,0.351128788
1982,46.345,0.351098485
1965,46.343,0.351083333
1982,46.33757278,0.351042218
1982,46.33478422,0.351021093
1962,46.334,0.351015152
1986,46.322,0.350924242
1971,46.321,0.350916667
1984,46.319,0.350901515
1970,46.31834171,0.350896528
1991,46.318,0.350893939
1973,46.31,0.350833333
1983,46.307,0.350810606
1962,46.304,0.350787879
1980,46.304,0.350787879
1986,46.301,0.350765152
1972,46.299,0.35075
1960,46.287,0.350659091
1971,46.284,0.350636364
1982,46.276,0.350575758
1981,46.274,0.350560606
1968,46.274,0.350560606
1971,46.274,0.350560606
1972,46.273,0.35055303
1978,46.272,0.350545455
1987,46.272,0.350545455
1963,46.267,0.350507576
1988,46.266,0.3505
1970,46.265,0.350492424
1976,46.26,0.350454545
1967,46.26,0.350454545
1984,46.24898203,0.350371076
1964,46.241,0.350310606
1982,46.239,0.350295455
1966,46.235,0.350265152
1977,46.231,0.350234848
1965,46.224,0.350181818
1969,46.222,0.350166667
1960,46.222,0.350166667
1991,46.221,0.350159091
1971,46.218,0.350136364
1966,46.215,0.350113636
1972,46.214,0.350106061
1970,46.213,0.350098485
1967,46.206,0.350045455
1981,46.205,0.350037879
1961,46.196,0.349969697
1972,46.194,0.349954545
1968,46.191,0.349931818
2004,46.184,0.349878788
1969,46.184,0.349878788
1973,46.184,0.349878788
1978,46.178,0.349833333
1973,46.177,0.349825758
1987,46.169,0.349765152
1961,46.167,0.34975
2004,46.164,0.349727273
1969,46.164,0.349727273
1961,46.156,0.349666667
1965,46.152,0.349636364
2008,46.151,0.349628788
1983,46.13662516,0.349519888
1983,46.13522433,0.349509275
1992,46.13,0.349469697
1973,46.128,0.349454545
1967,46.126,0.349439394
2007,46.121,0.349401515
1970,46.119,0.349386364
1976,46.118,0.349378788
1985,46.11193755,0.34933286
1984,46.109,0.349310606
1981,46.108,0.34930303
1997,46.105,0.349280303
1999,46.104,0.349272727
1960,46.099,0.349234848
1974,46.096,0.349212121
1981,46.092,0.349181818
1964,46.088,0.349151515
1974,46.087,0.349143939
1973,46.087,0.349143939
1995,46.078,0.349075758
1968,46.069,0.349007576
1973,46.065,0.348977273
1969,46.064,0.348969697
1978,46.062,0.348954545
1975,46.055,0.348901515
1965,46.05486881,0.348900521
1971,46.053,0.348886364
1990,46.036,0.348757576
1983,46.035,0.34875
1977,46.031,0.348719697
1971,46.018,0.348621212
1963,46.016,0.348606061
1968,46.009,0.34855303
1962,46.006,0.348530303
1988,45.989,0.348401515
1983,45.985,0.348371212
1960,45.982,0.348348485
1986,45.98125481,0.348342839
1962,45.981,0.348340909
1970,45.965,0.348219697
1972,45.963,0.348204545
1962,45.961,0.348189394
1974,45.96,0.348181818
1963,45.955,0.348143939
1999,45.953,0.348128788
1980,45.946,0.348075758
1998,45.945,0.348068182
1982,45.939,0.348022727
1975,45.932,0.347969697
1984,45.9264604,0.34792773
1984,45.9264567,0.347927702
1960,45.924,0.347909091
2000,45.923,0.347901515
1984,45.921,0.347886364
1967,45.914,0.347833333
1997,45.908,0.347787879
1992,45.894,0.347681818
1985,45.893,0.347674242
1969,45.884,0.347606061
1976,45.883,0.347598485
1960,45.866,0.347469697
1973,45.864,0.347454545
1978,45.862,0.347439394
1965,45.861,0.347431818
1974,45.851,0.347356061
1973,45.849,0.347340909
1996,45.849,0.347340909
2001,45.848,0.347333333
1975,45.847,0.347325758
1981,45.837,0.34725
1987,45.83497806,0.347234682
1992,45.828,0.347181818
1977,45.819,0.347113636
1974,45.819,0.347113636
1968,45.817,0.347098485
1963,45.812,0.347060606
1982,45.807,0.347022727
1975,45.804,0.347
1965,45.793,0.346916667
1993,45.786,0.346863636
1995,45.782,0.346833333
1989,45.781,0.346825758
1998,45.781,0.346825758
1981,45.775,0.346780303
1974,45.773,0.346765152
1976,45.766,0.346712121
1970,45.761,0.346674242
1963,45.759,0.346659091
1980,45.74736049,0.346570913
1972,45.746,0.346560606
1984,45.742,0.346530303
1960,45.737,0.346492424
1983,45.73,0.346439394
1971,45.726,0.346409091
2002,45.725,0.346401515
1995,45.719,0.346356061
1994,45.717,0.346340909
1976,45.715,0.346325758
1966,45.714,0.346318182
1991,45.712,0.34630303
1974,45.708,0.346272727
1966,45.705,0.34625
1985,45.70367732,0.34623998
1985,45.70241742,0.346230435
1970,45.699,0.346204545
2003,45.695,0.346174242
1991,45.693,0.346159091
2008,45.692,0.346151515
1960,45.682,0.346075758
1977,45.669,0.345977273
1964,45.667,0.345962121
1965,45.66448645,0.345943079
1988,45.65910513,0.345902312
1993,45.659,0.345901515
1968,45.651,0.345840909
1963,45.651,0.345840909
1971,45.65,0.345833333
1983,45.647,0.345810606
1975,45.634,0.345712121
1967,45.623,0.345628788
1976,45.611,0.345537879
1964,45.608,0.345515152
1992,45.607,0.345507576
1961,45.605,0.345492424
1964,45.591,0.345386364
1969,45.589,0.345371212
1961,45.585,0.345340909
1960,45.575,0.345265152
1963,45.574,0.345257576
1965,45.571,0.345234848
1970,45.566,0.34519697
1965,45.564,0.345181818
1974,45.564,0.345181818
1968,45.557,0.345128788
1972,45.557,0.345128788
1991,45.556,0.345121212
1960,45.555,0.345113636
2003,45.555,0.345113636
1984,45.553,0.345098485
1976,45.546,0.345045455
1983,45.546,0.345045455
1990,45.543,0.345022727
1975,45.541,0.345007576
1964,45.54,0.345
1967,45.539,0.344992424
1972,45.536,0.344969697
1981,45.53137248,0.34493464
1979,45.53,0.344924242
1967,45.524,0.344878788
1966,45.524,0.344878788
1966,45.519,0.344840909
1969,45.519,0.344840909
1985,45.506,0.344742424
1986,45.505,0.344734848
1994,45.503,0.344719697
1961,45.503,0.344719697
1974,45.502,0.344712121
1972,45.502,0.344712121
1962,45.502,0.344712121
1984,45.492,0.344636364
1966,45.488,0.344606061
1988,45.478,0.344530303
1999,45.477,0.344522727
1973,45.477,0.344522727
1993,45.473,0.344492424
1990,45.47,0.344469697
1989,45.46570448,0.344437155
1986,45.46554513,0.344435948
1986,45.46329253,0.344418883
2000,45.463,0.344416667
1965,45.459,0.344386364
1977,45.449,0.344310606
1977,45.446,0.344287879
1979,45.443,0.344265152
1963,45.439,0.344234848
1962,45.436,0.344212121
1975,45.436,0.344212121
1971,45.425,0.344128788
1983,45.42,0.344090909
1981,45.419,0.344083333
1993,45.418,0.344075758
1994,45.418,0.344075758
1965,45.417,0.344068182
1975,45.409,0.344007576
1987,45.406,0.343984848
1964,45.406,0.343984848
1982,45.4,0.343939394
1974,45.399,0.343931818
1982,45.392,0.343878788
1990,45.392,0.343878788
1961,45.39,0.343863636
1976,45.38,0.343787879
1977,45.379,0.343780303
1967,45.373,0.343734848
1960,45.369,0.343704545
1962,45.366,0.343681818
1960,45.366,0.343681818
2002,45.362,0.343651515
1963,45.362,0.343651515
1973,45.355,0.343598485
1977,45.353,0.343583333
1996,45.352,0.343575758
1992,45.349,0.34355303
1976,45.348,0.343545455
2004,45.339,0.343477273
1961,45.338,0.343469697
1982,45.334,0.343439394
2005,45.33,0.343409091
1982,45.327,0.343386364
1975,45.32193294,0.343347977
1975,45.31,0.343257576
1965,45.303,0.343204545
1989,45.296,0.343151515
1982,45.27763476,0.343012385
1960,45.2748,0.342990909
1991,45.271,0.342962121
1976,45.27,0.342954545
1961,45.27,0.342954545
1964,45.268,0.342939394
1977,45.267,0.342931818
1986,45.266,0.342924242
1975,45.264,0.342909091
1978,45.264,0.342909091
2000,45.261,0.342886364
1979,45.259,0.342871212
1978,45.252,0.342818182
1990,45.24888477,0.342794582
1974,45.243,0.34275
1979,45.22,0.342575758
1980,45.218,0.342560606
2001,45.213,0.342522727
1987,45.21013518,0.342501024
1961,45.209,0.342492424
1987,45.20718607,0.342478682
1964,45.205,0.342462121
1973,45.2,0.342424242
1966,45.197,0.342401515
1976,45.196,0.342393939
1965,45.195,0.342386364
1966,45.194,0.342378788
1977,45.187,0.342325758
1975,45.18,0.342272727
1970,45.167,0.342174242
1970,45.16096897,0.342128553
1990,45.159,0.342113636
1980,45.157,0.342098485
1978,45.157,0.342098485
1987,45.153,0.342068182
1963,45.151,0.34205303
1964,45.146,0.342015152
1964,45.145,0.342007576
1972,45.133,0.341916667
1978,45.132,0.341909091
1977,45.131,0.341901515
1972,45.129,0.341886364
1965,45.127,0.341871212
1965,45.116,0.341787879
1984,45.111,0.34175
1978,45.111,0.34175
1960,45.107,0.341719697
1961,45.098,0.341651515
1991,45.089,0.341583333
2005,45.08,0.341515152
1969,45.075,0.341477273
1978,45.072,0.341454545
1977,45.064,0.341393939
1994,45.061,0.341371212
1966,45.059,0.341356061
1961,45.059,0.341356061
1989,45.058,0.341348485
1984,45.057,0.341340909
1985,45.049,0.341280303
1999,45.048,0.341272727
1981,45.045,0.34125
1971,45.043,0.341234848
1995,45.043,0.341234848
1976,45.04,0.341212121
1977,45.034,0.341166667
1976,45.03,0.341136364
1962,45.03,0.341136364
1988,45.022,0.341075758
1991,45.01902012,0.341053183
1983,45.019,0.34105303
1998,45.015,0.341022727
1987,45.013,0.341007576
1984,45.011,0.340992424
2000,45.01,0.340984848
1962,45.006,0.340954545
1993,45.005,0.34094697
1961,45.001,0.340916667
1962,45,0.340909091
1994,44.996,0.340878788
1978,44.986,0.34080303
1983,44.98537789,0.340798317
1966,44.971,0.340689394
1962,44.968,0.340666667
1992,44.966,0.340651515
1977,44.962,0.340621212
1964,44.958,0.340590909
1962,44.938,0.340439394
1963,44.937,0.340431818
1988,44.93558606,0.340421107
1970,44.934,0.340409091
1988,44.93221988,0.340395605
1960,44.92,0.34030303
1983,44.919,0.340295455
1997,44.914,0.340257576
1992,44.91,0.340227273
1966,44.908,0.340212121
2001,44.907,0.340204545
1978,44.894,0.340106061
1976,44.883,0.340022727
1967,44.882,0.340015152
1980,44.875,0.339962121
1982,44.873,0.33994697
1960,44.862,0.339863636
1978,44.857,0.339825758
1960,44.854,0.33980303
1982,44.84,0.33969697
1989,44.838,0.339681818
1964,44.834,0.339651515
1988,44.83,0.339621212
1992,44.829,0.339613636
1967,44.824,0.339575758
1984,44.821,0.33955303
1979,44.814,0.3395
1969,44.813,0.339492424
1960,44.813,0.339492424
1978,44.805,0.339431818
1979,44.799,0.339386364
1960,44.792,0.339333333
1962,44.785,0.339280303
2001,44.784,0.339272727
1965,44.782,0.339257576
1962,44.782,0.339257576
2006,44.782,0.339257576
1963,44.777,0.339219697
1988,44.774,0.33919697
1978,44.771,0.339174242
1992,44.7638991,0.339120448
1973,44.762,0.339106061
1979,44.762,0.339106061
1972,44.762,0.339106061
1965,44.76,0.339090909
1996,44.758,0.339075758
2002,44.755,0.33905303
1979,44.753,0.339037879
1988,44.738,0.338924242
1964,44.737,0.338916667
1985,44.736,0.338909091
1964,44.735,0.338901515
1963,44.733,0.338886364
1960,44.73,0.338863636
1965,44.717,0.338765152
1962,44.713,0.338734848
1961,44.71,0.338712121
1984,44.709,0.338704545
1961,44.694,0.338590909
1985,44.688,0.338545455
1960,44.687,0.338537879
1968,44.686,0.338530303
1996,44.682,0.3385
1978,44.677,0.338462121
1965,44.675,0.33844697
1987,44.67,0.338409091
1977,44.669,0.338401515
1985,44.669,0.338401515
1993,44.666,0.338378788
1973,44.664,0.338363636
1994,44.66,0.338333333
1995,44.656,0.33830303
1984,44.65501547,0.338295572
1971,44.652,0.338272727
1960,44.649,0.33825
1965,44.641,0.338189394
1963,44.64,0.338181818
1989,44.63717739,0.338160435
1979,44.637,0.338159091
1983,44.635,0.338143939
1965,44.635,0.338143939
1989,44.63365243,0.338133731
1993,44.632,0.338121212
1967,44.63,0.338106061
1961,44.622,0.338045455
1963,44.62,0.338030303
1966,44.619,0.338022727
1968,44.614,0.337984848
1967,44.609,0.33794697
1965,44.60565954,0.337921663
1977,44.601,0.337886364
1977,44.595,0.337840909
1960,44.585,0.337765152
1977,44.584,0.337757576
1997,44.572,0.337666667
1995,44.57,0.337651515
1995,44.57,0.337651515
2003,44.566,0.337621212
1995,44.562,0.337590909
1996,44.56,0.337575758
1965,44.558,0.337560606
1967,44.556,0.337545455
1961,44.552,0.337515152
1966,44.552,0.337515152
1989,44.53,0.337348485
1986,44.529,0.337340909
1965,44.51,0.33719697
1989,44.504,0.337151515
1980,44.497,0.337098485
1980,44.494,0.337075758
1968,44.492,0.337060606
1960,44.49,0.337045455
1979,44.489,0.337037879
1961,44.487,0.337022727
1985,44.484,0.337
1985,44.473,0.336916667
1986,44.472,0.336909091
1993,44.4658066,0.336862171
1967,44.465,0.336856061
1962,44.462,0.336833333
1978,44.455,0.336780303
2007,44.455,0.336780303
2006,44.444,0.33669697
1989,44.442,0.336681818
1962,44.44,0.336666667
1983,44.439,0.336659091
1966,44.434,0.336621212
1961,44.433,0.336613636
1979,44.431,0.336598485
1969,44.43,0.336590909
1960,44.429,0.336583333
1960,44.429,0.336583333
1966,44.425,0.33655303
1965,44.424,0.336545455
1963,44.414,0.336469697
1988,44.399,0.336356061
1966,44.396,0.336333333
1973,44.376,0.336181818
1994,44.375,0.336174242
1994,44.367,0.336113636
1979,44.365,0.336098485
1974,44.363,0.336083333
1980,44.362,0.336075758
1962,44.36,0.336060606
1975,44.359,0.33605303
1964,44.358,0.336045455
1970,44.35568658,0.336027929
1962,44.349,0.335977273
1997,44.348,0.335969697
1964,44.344,0.335939394
2004,44.34,0.335909091
1980,44.338,0.335893939
1966,44.336,0.335878788
1984,44.335,0.335871212
1987,44.334,0.335863636
1961,44.333,0.335856061
1962,44.322,0.335772727
1968,44.321,0.335765152
1962,44.321,0.335765152
1990,44.31779922,0.335740903
1995,44.316,0.335727273
1980,44.316,0.335727273
1990,44.31433773,0.33571468
1979,44.308,0.335666667
1981,44.303,0.335628788
1963,44.302,0.335621212
1980,44.30185912,0.335620145
1986,44.301,0.335613636
1978,44.296,0.335575758
1961,44.293,0.33555303
1985,44.2901271,0.335531266
1976,44.29,0.335530303
1986,44.29,0.335530303
1965,44.288,0.335515152
1970,44.277,0.335431818
1994,44.272,0.335393939
1968,44.268,0.335363636
1978,44.264,0.335333333
1987,44.262,0.335318182
1978,44.259,0.335295455
1986,44.257,0.335280303
1965,44.254,0.335257576
1968,44.253,0.33525
1978,44.25,0.335227273
1996,44.248,0.335212121
1973,44.243,0.335174242
1968,44.242,0.335166667
1990,44.24,0.335151515
1961,44.239,0.335143939
1979,44.222,0.335015152
1983,44.22,0.335
1976,44.218,0.334984848
1993,44.199,0.334840909
1961,44.198,0.334833333
1962,44.196,0.334818182
1969,44.192,0.334787879
1963,44.182,0.334712121
1987,44.174,0.334651515
1981,44.161,0.33455303
1985,44.16,0.334545455
1960,44.156,0.334515152
1978,44.156,0.334515152
1961,44.155,0.334507576
1994,44.15409277,0.334500703
1982,44.154,0.3345
1971,44.153,0.334492424
1984,44.15,0.334469697
1966,44.149,0.334462121
1962,44.144,0.334424242
1996,44.144,0.334424242
1979,44.144,0.334424242
1962,44.136,0.334363636
1964,44.134,0.334348485
1965,44.134,0.334348485
1990,44.125,0.334280303
1981,44.11735002,0.334222349
1968,44.11,0.334166667
2008,44.105,0.334128788
1988,44.1,0.334090909
1981,44.094,0.334045455
1967,44.094,0.334045455
2002,44.083,0.333962121
1970,44.081,0.33394697
1975,44.081,0.33394697
1988,44.076,0.333909091
1972,44.068,0.333848485
2005,44.067,0.333840909
1992,44.066,0.333833333
1981,44.065,0.333825758
1980,44.064,0.333818182
1970,44.0635809,0.333815007
